grouping,unit,mean_N_export,mean_N_Ret_Ratio,mean_sed_export,mean_realized_Pollination_on_ag,mean_sed_retention_ratio,mean_Nature_Access,stdev_N_export,stdev_N_Ret_Ratio,stdev_sed_export,stdev_realized_Pollination_on_ag,stdev_sed_retention_ratio,stdev_Nature_Access,valid_count_N_export,valid_count_N_Ret_Ratio,valid_count_sed_export,valid_count_realized_Pollination_on_ag,valid_count_sed_retention_ratio,valid_count_Nature_Access
country_2026_01_27_19_52_58,India,-0.04095670808211867,-0.00164968352444087,NA,0.00414664655392269,5.2260702896873e-4,-2895.120211090644,2.394536095521221,0.0732929911506178,NA,0.1287787136290291,0.03930610830033053,256561.8399619211,34108445,32513194,0,11175025,32472733,763274
country_2026_01_27_19_52_58,Indonesia,0.1601098617374728,-0.00716107643871278,NA,0.00501357472449142,-0.00270113860681321,3059.8964113843804,2.6490982730552917,0.1262524564865024,NA,0.07440627085621207,0.10563395114595678,286022.19324812276,16170325,14406993,0,6059521,16070451,428271
country_2026_01_27_19_52_58,Iran,0.21594408402762905,0.00150704050549805,NA,0.07449847966015218,-0.00117957116576345,-2856.1214712184046,2.515524735757793,0.1758165581707988,NA,0.3403956363685227,0.05529484259043792,198768.09367005609,18715368,9253537,0,2095173,8917463,398119
country_2026_01_27_19_52_58,Iraq,0.04003715336875423,-0.00129056939909605,NA,-0.00137998658927706,6.601825936956976e-5,-1417.3753727375697,5.285243852420495,0.16191303398729506,NA,0.04863930768252449,0.00892378276404507,64129.19041907122,4886569,1286414,0,122347,2206679,86522
country_2026_01_27_19_52_58,Ireland,0.03600856148718773,-7.2675082124275e-4,NA,0.00493782540721252,2.8118693538292e-4,-9453.61138347483,1.6916886675269605,0.05595187391990729,NA,0.27993305902836607,0.00460249685117546,144226.2613862583,951003,849275,0,58732,934898,16726
country_2026_01_27_19_52_58,Isle of Man,NA,NA,NA,NA,NA,-2623.2824835526317,NA,NA,NA,NA,NA,15956.804612219155,0,0,0,0,0,76
country_2026_01_27_19_52_58,Israel,-0.2871276906247967,0.00548013160854977,NA,0.09295135276375197,0.00433005875480304,-2586.255212858384,5.367796113291468,0.1461730629919208,NA,0.6851507689762731,0.01202151475783232,242565.83657935364,292079,167794,0,104767,173783,4604
country_2026_01_27_19_52_58,Italy,0.00898670207772451,-0.00118496956455574,NA,0.00741913917381224,-8.5495829001933e-4,1771.9291955544193,3.8008982809679086,0.1210390008985514,NA,0.6433940337302673,0.17389520368271416,351660.30247456155,3754877,3457713,0,1308734,3723897,66493
country_2026_01_27_19_52_58,Ivory Coast,0.02847576944974778,0.00158943129261871,NA,0.00319631004783933,-0.00160233727248058,-5802.427559320763,0.5529046626114829,0.05182058890484844,NA,0.01909782138387105,0.0747767739795692,156268.38383166306,3278333,3161463,0,809624,3254887,26677
country_2026_01_27_19_52_58,Jamaica,0.36460204679215713,-0.01575852364785403,NA,-0.3075780916522511,-0.00893696767662664,-53520.9179331307,1.7200017032091297,0.09985412444339836,NA,2.051873274745569,0.1520697714626697,256360.69717739397,89967,73871,0,22256,89525,2632
country_2026_01_27_19_52_58,Japan,0.21154302170599745,-0.00670413898408387,NA,0.1401995433724241,-0.00379222109089126,-14834.515318935208,4.394719525537296,0.1208893963197624,NA,1.454075463025162,0.20667996938461575,628372.4435725403,3941952,3518947,0,938073,3939405,87604
country_2026_01_27_19_52_58,Jersey,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,6
country_2026_01_27_19_52_58,Jordan,0.00490165393406991,-0.00570456317017536,NA,0.03069965206018921,0.00296961372209342,-5010.048309178744,0.4510142998239154,0.1218335926922368,NA,0.481406959407387,0.00929509526523614,308851.7038564715,1034668,169347,0,51714,106029,12420
country_2026_01_27_19_52_58,Kazakhstan,0.05056890779210335,0.01470020819818245,NA,-0.00108138561365273,0.00110806670142045,-268.63005491589763,0.887417802478924,0.12878345958814832,NA,0.05480506352408697,0.0085614489045205,24710.88895515931,38921070,34809862,0,6012957,36220994,578521
country_2026_01_27_19_52_58,Kenya,0.01352445983615256,0.00691574440541239,NA,0.00104674544006136,0.00148926763162157,-4663.375002490586,0.424631608368571,0.11289855936657724,NA,0.02850029547990856,0.01425133121740597,291522.8132082044,5851419,5555548,0,1192649,5673918,100378
country_2026_01_27_19_52_58,Kiribati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Kuwait,0.00582685541988609,0.01199935435417293,NA,1.1154564632958188,-0.0039647761322886,-9739.672018348623,0.1712385331232028,0.14884333723670057,NA,1.6071546219861637,0.02116534591179098,122736.441975234,167877,12043,0,429,12601,3488
country_2026_01_27_19_52_58,Kyrgyzstan,0.03532183023204011,-0.001477208064379,NA,-0.00227619265973642,-5.3276947506642e-4,-677.1053309296935,0.8310817947893393,0.09049529857949108,NA,0.20196096229778135,0.01816983462877717,36445.94849159252,2514005,2343722,0,615019,2430926,38830
country_2026_01_27_19_52_58,Laos,0.03960467071082953,-0.00343266029375743,NA,-5.5885941376299e-4,-0.00149554635234954,-598.025819265144,0.49797292727446113,0.04375909186062488,NA,0.02152928663347937,0.01623121126373022,9342.28870075754,2455638,2365838,0,334011,2432015,29203
country_2026_01_27_19_52_58,Latvia,0.2124920712486588,-0.01189772790842954,NA,-0.01971247890953038,-0.00392271123363719,-4071.684029765312,1.1027993776352027,0.09278806594865326,NA,0.27736754421575005,0.11202943223134729,56829.20578213407,1139839,1056902,0,338423,1118543,13976
country_2026_01_27_19_52_58,Lebanon,0.2922656864662618,-0.00192720547906521,NA,0.07099630752456734,-8.5882170145709e-4,-17252.821052631578,4.007931398857156,0.10688876826102682,NA,0.6207515938821516,0.02094244675106378,359064.6093874978,113121,90639,0,63041,112318,1330
country_2026_01_27_19_52_58,Lesotho,0.20800425111998344,-0.00370447837819517,NA,2.1933035896307e-4,-0.00194198573741736,-20479.596244131455,1.6623023429756016,0.05447247241016062,NA,0.01491253711611847,0.0124654791050987,112187.99258508606,352907,341609,0,68740,356630,3408
country_2026_01_27_19_52_58,Liberia,0.10730675917449388,-0.01401274675086711,NA,0.00219217636970771,-0.01037457203233579,-5288.1414368462,0.4124127286573286,0.05424571914202084,NA,0.00881364380660244,0.04419087981306201,67609.13539832881,932858,866385,0,178479,948469,11567
country_2026_01_27_19_52_58,Libya,0.00726388719949346,-9.9202287448385e-4,NA,0.23418261246256047,-9.5099509502268e-4,-387.9262122241,0.29837911377684423,0.12177240485556054,NA,1.0465665402589366,0.01319283649697032,23335.816228782805,17724947,726056,0,65105,476896,195859
country_2026_01_27_19_52_58,Liechtenstein,0.14989583929454897,-0.01075547884318454,NA,0.2373053444756402,-0.02116595760025683,0,4.007722372130299,0.1457535366770275,NA,4.451007052472063,0.02347303965664917,0,2116,1936,0,90,2362,8
country_2026_01_27_19_52_58,Lithuania,-0.03063449517010459,-0.00164182214670176,NA,0.01534627424203156,0.00133680337193963,5996.640417754569,0.9987741882736704,0.0820095069996569,NA,0.2592369455179568,0.0559385949371841,54069.81375355777,1142209,1092633,0,684890,1118802,9575
country_2026_01_27_19_52_58,Luxembourg,0.02490065639639412,-0.00395848467837477,NA,0.00914387135480267,-0.00184594055105439,6022.078733766234,1.1676175116465484,0.07324325476223852,NA,0.1465418911780056,0.01461491977151029,117672.77348199584,25429,24841,0,16890,39914,616
country_2026_01_27_19_52_58,Macao S.A.R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Macedonia,-0.1442363801991759,0.0067612090032832,NA,0.0096372419159305,0.00575322904040709,645.1515491036633,1.6135149052228512,0.07977282943379835,NA,0.07041265803613342,0.01874812287005817,8066.6669915232515,332721,315050,0,121746,325161,2566
country_2026_01_27_19_52_58,Madagascar,0.00509099492071612,9.3625921949164e-4,NA,3.1671966372498e-4,-0.00118704768508276,-738.6032209038432,0.16584602856429448,0.03743657768985787,NA,0.01511483138941847,0.02449096278882442,43488.018080478265,6134034,5750334,0,750090,6097988,146729
country_2026_01_27_19_52_58,Malawi,0.7740505707026019,-0.02134254095745743,NA,0.00399712780340589,-0.01870573516721536,-92327.7494972709,1.979619722708923,0.121804007413914,NA,0.02852768963249552,0.03888401414812482,370983.4803094875,1126769,1001115,0,495204,983851,13924
country_2026_01_27_19_52_58,Malaysia,-0.00975738926749498,-0.00928516714574143,NA,0.02062520417327629,-0.00222985323194443,-3885.124931366448,3.308714342989295,0.16243807918945943,NA,0.21299288072735603,0.12163123994840629,227370.91275205763,3036027,2774880,0,1226746,3028997,81957
country_2026_01_27_19_52_58,Maldives,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,3
country_2026_01_27_19_52_58,Mali,0.01021333211738906,0.00199729580929123,NA,1.1668920322074e-4,-1.1997540692493e-4,-5640.726255844099,0.2287400238479125,0.15955548395765903,NA,0.00225456942730019,0.01233611588891205,126821.31891986376,13000870,6313404,0,1633145,5849908,137318
country_2026_01_27_19_52_58,Malta,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,23
country_2026_01_27_19_52_58,Marshall Islands,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,4
country_2026_01_27_19_52_58,Mauritania,0.00725390746617454,1.1013782546793e-4,NA,-4.114240079665386e-5,-0.00103206267160028,13.147828199175752,0.23111488761779103,0.19140105373003607,NA,0.00147751790877391,0.01409600478978091,4072.7094286008582,10846639,2417092,0,235039,1870945,76676
country_2026_01_27_19_52_58,Mauritius,NA,NA,NA,NA,NA,-65224.258278145695,NA,NA,NA,NA,NA,261347.60174868468,0,0,0,0,0,151
country_2026_01_27_19_52_58,Mexico,0.17116699048777004,-0.00221886870106799,NA,0.03516399506986362,-8.5872653850481e-4,-13898.87740346876,2.298836686674146,0.07740950387906943,NA,0.6795397793147264,0.02911211271653615,428029.40541799227,20898885,19564904,0,3163807,20512253,484092
country_2026_01_27_19_52_58,Moldova,-0.01794486102719299,-2.8141723067423336e-5,NA,0.01234152587301212,0.00345209340868843,538.9749543703102,0.26927511633340817,0.03582239047275969,NA,0.11863540775681458,0.01051039185034595,19223.61732820265,496102,467866,0,206691,492196,4931
country_2026_01_27_19_52_58,Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Mongolia,0.02484247783445176,0.00400653546370208,NA,-2.3533272874224e-4,0.00173370387713259,1.3430824762658229,0.30222159298840884,0.13472809523455254,NA,0.00118739202822187,0.0129578933565982,195.4405660873138,22328683,13954423,0,8736,17204725,17380
country_2026_01_27_19_52_58,Montenegro,0.05196261391330354,-7.9257905373345e-4,NA,0.0784335411089633,-9.6776556513967e-4,5159.9384615384615,2.224342170809875,0.0859670970203377,NA,0.3624433228512892,0.05312741631388712,31653.17675441556,151719,133961,0,39737,159078,1755
country_2026_01_27_19_52_58,Montserrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Morocco,0.1979017760230906,7.8652582345913e-4,NA,0.04037246676417679,7.5988626160264e-4,-3113.9070911247627,1.7917296595007055,0.1705156054091432,NA,0.3835768946284838,0.01536294272639167,101361.35638400028,4684849,3062022,0,779919,3399333,103693
country_2026_01_27_19_52_58,Moroco,7.92917877108333e-5,-0.00572664019463551,NA,NA,-0.00105083691231903,0,0.01231725957705749,0.05918018991028395,NA,NA,0.01352393728912788,0,2926416,9434,0,0,2223,40821
country_2026_01_27_19_52_58,Mozambique,0.05418360026240339,-0.00627874564565388,NA,-2.7184495393126338e-5,-0.00305386951887234,-2353.6355289198887,0.33575087730686665,0.05020726510747587,NA,0.00440432328368581,0.05928338077890349,75966.07834330169,8120322,7743700,0,976556,7971398,197563
country_2026_01_27_19_52_58,Myanmar,0.04769258878068187,-0.0022339053940074,NA,-2.277931401973855e-5,0.00112156570093363,-142.77678505227257,1.1104469991920896,0.05315111995835791,NA,0.02141858141074958,0.0507636223713894,13695.743153867286,6821698,6361949,0,1512570,6767752,80922
country_2026_01_27_19_52_58,NOR,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,2
country_2026_01_27_19_52_58,Namibia,0.00729843748728257,0.00221607329504514,NA,-5.990257602347051e-6,0.00217256823664384,-61.48168491416916,0.22678598330824656,0.0788468233330344,NA,8.454772467389189e-5,0.00937917757075725,4901.408316016885,8846132,7270801,0,27542,7691322,244143
country_2026_01_27_19_52_58,Nauru,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
country_2026_01_27_19_52_58,Nepal,0.09582795161132102,-0.00430229711344492,NA,-1.7929168048416e-4,-0.00236059672782549,-14608.418606960237,0.9492894365402984,0.05453680915012757,NA,0.03568243703099766,0.02106527461887314,223443.34731897176,1682005,1625703,0,407069,1618232,20143
country_2026_01_27_19_52_58,Netherlands,-0.6947625849218524,0.00142611097186719,NA,0.4735824570077099,0.00135664793312827,-1500.0371404635578,5.660676441532843,0.14941707319036707,NA,2.409599030580347,0.02635114825151954,936341.1321975891,488243,424119,0,224517,474763,7162
country_2026_01_27_19_52_58,New Caledonia,0.00285792528179383,4.4861662743214e-4,NA,NA,3.5390670425092e-4,-426.603633792425,0.0768092998644856,0.02746567520989381,NA,NA,0.05218122379883426,9114.67850079066,120815,92250,0,0,142695,4066
country_2026_01_27_19_52_58,New Zealand,-0.02193987901286688,-0.00203799494488083,NA,0.37448418550721935,-6.6411985294145e-4,-160.3668728675744,1.631287656955682,0.07095969231832781,NA,2.1683404855763113,0.03272805870212989,38674.38889622679,3150335,2834064,0,40239,2648758,62722
country_2026_01_27_19_52_58,Nicaragua,0.00733300776339936,-0.0019529573496002,NA,-3.8654589371704e-4,-0.00307253826230734,2722.447339039821,0.3474208056017062,0.04660428347618831,NA,0.04014503067851117,0.01607193497690322,79749.86191316746,1272896,1131505,0,443341,1175010,32244
country_2026_01_27_19_52_58,Niger,0.0103912498549591,0.00614783882206939,NA,1.0635671706681e-4,9.82660795906681e-5,-452.7346140163643,0.18796749948817987,0.19196073185016213,NA,0.0068227647753532,0.01244020718828878,19971.517072108192,12324110,4597461,0,982665,4069230,112440
country_2026_01_27_19_52_58,Nigeria,0.01305192996367701,0.00176365390528822,NA,0.02051605018702466,-9.8399130405731e-4,-8752.752105343745,0.5667275387635808,0.04479549060625084,NA,0.12738452121570654,0.03238361558033557,453282.4351715286,9182064,8796377,0,3980491,9099531,84903
country_2026_01_27_19_52_58,Niue,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,19
country_2026_01_27_19_52_58,Norfolk Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,North Korea,1.0634087156046543,-0.01752701489143723,NA,0.0229605459202313,-0.00951849868892096,-6174.426882389545,4.994288187296897,0.1365415626390208,NA,0.2439495434858713,0.23259606952463144,223637.9866930272,1487883,1408494,0,501594,1493045,17677
country_2026_01_27_19_52_58,Northern Mariana Islands,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,39
country_2026_01_27_19_52_58,Norway,NA,NA,NA,0.0674290913150481,NA,-2740.668641339343,NA,NA,NA,0.8395958774744112,NA,50715.96909660749,0,0,0,93354,0,93180
country_2026_01_27_19_52_58,Oman,0.00195944750131933,-0.00281971414152981,NA,0.01135668967994816,-2.9834987848844e-4,-132.6177355802085,0.185160079499647,0.08692252519360785,NA,0.05743351057748304,0.01436597215853498,9998.997337771258,3191957,602937,0,6189,321150,68777
country_2026_01_27_19_52_58,Pakistan,0.06519429046925458,0.01052605582028368,NA,0.00314667985566842,0.00474532866138605,-30286.875986629588,2.2182179180730697,0.1827334032738696,NA,0.06097330093736401,0.0193500047322421,856879.8833732179,9104461,7349049,0,1710757,6520461,71202
country_2026_01_27_19_52_58,Palau,NA,NA,NA,NA,NA,-30.10805996981534,NA,NA,NA,NA,NA,179.54632302310307,0,0,0,0,0,88
country_2026_01_27_19_52_58,Panama,-0.00939327206291197,-0.0025464495848329,NA,0.00221803923987718,1.5984684808906625e-5,1210.7955582430873,0.9735161937778182,0.07050611089144763,NA,0.03592545407553197,0.44929875830057425,79742.24264564803,656441,572040,0,223383,644850,18191
country_2026_01_27_19_52_58,Papua New Guinea,0.01693151518210788,-0.0022864135768476,NA,0.00260190733179511,-0.0022527498342864,-88.3460590799556,0.1840322357742015,0.04111009268458685,NA,0.03746960116333402,0.231977708498003,3123.3543223055385,4056222,3719433,0,696708,4107614,110799
country_2026_01_27_19_52_58,Paraguay,0.07634885506010636,-0.00829112682305842,NA,-0.0330111452311843,-0.00559825266894637,-4036.011949146655,0.3988684824008995,0.05979599286553254,NA,0.3131287008108354,0.01374406074479118,99637.74714947882,4225593,3980879,0,610833,4224373,43183
country_2026_01_27_19_52_58,Peru,0.01998075439450442,-0.00126764031281212,NA,-0.01325864056311218,3.2248948932761e-4,-736.4871563437661,0.6627722993975281,0.08359298827093216,NA,0.1966049643824743,0.01383204998682917,79418.50626416296,13105232,11964450,0,448392,12239338,327944
country_2026_01_27_19_52_58,Philippines,-0.03780861815269464,-0.00117725570152194,NA,0.01528706703512317,-4.623615887612029e-5,-4699.635405980616,1.6140386900085646,0.09500867211228751,NA,0.15223618386202242,0.2960512725149156,321281.3835395161,2186298,1761676,0,1170310,2187376,65311
country_2026_01_27_19_52_58,Pitcairn Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Poland,-0.11789620265752956,-0.00214807336677545,NA,0.03473577249212427,0.00115560798696722,12466.058190432052,3.2520543979829126,0.11184285455524529,NA,0.446357945016958,0.03870154188902382,213797.55960142837,5047846,4822561,0,2741015,4961068,77676
country_2026_01_27_19_52_58,Portugal,0.04510050465744014,-0.0022106167106303,NA,0.01230972294646213,-0.00159328402977699,-34212.466833011626,4.422978958134086,0.12229530455395876,NA,0.5391887112007658,0.02737989455738922,325116.4635445039,1109193,1010660,0,486861,1100344,21241
country_2026_01_27_19_52_58,Puerto Rico,-0.5901735815044117,0.02128707489597347,NA,0.15997316541939385,0.00579431507032338,108794.83561643836,2.9486674121187377,0.144403986242374,NA,0.27310719798523,0.0194362285201424,595237.0547704882,67435,55004,0,23376,66733,1168
country_2026_01_27_19_52_58,Qatar,0.02747049714089406,-0.00221319543506663,NA,NA,0.00667975233785761,-1846.570661896243,0.24537033113371387,0.13944128630091376,NA,NA,0.01275502152440737,61715.25448458045,100698,9346,0,0,2544,1118
country_2026_01_27_19_52_58,Republic of Serbia,-0.05311759625883887,3.4269990766836e-4,NA,2.8319286910216e-4,0.00206796396627401,4141.733558830635,1.497562163547425,0.08368082983604118,NA,0.1857986165025479,0.6918286816847125,78855.62206542504,1041281,974121,0,548941,1071014,20695
country_2026_01_27_19_52_58,Republic of the Congo,-0.02558535045699378,4.8250364450661e-4,NA,0.00259333567446646,0.00188565922460144,46.28291722556359,0.19136033090927687,0.03567749630115104,NA,0.01125391654664424,0.01197653760214827,6674.803310993071,3417552,3271319,0,149421,3397556,46222
country_2026_01_27_19_52_58,Romania,-0.08125908446594597,-0.00303017703783205,NA,0.01643937138668149,0.00183553289858797,3584.314947879769,1.2882976961391803,0.08359575368057016,NA,0.13389886697648584,0.01769370582136027,79432.45430862624,3331236,3164975,0,1488936,3269711,39524
country_2026_01_27_19_52_58,Russia,0.0083278345251961,-0.00101654645658381,NA,0.00252252672723744,-5.9546883056362e-4,-295.29488097700767,0.3889012592661121,0.05758347522426908,NA,0.1969767882614422,0.01855957496073972,100123.85875653393,124265565,118248331,0,21388808,121916449,4476362
country_2026_01_27_19_52_58,Rwanda,0.06903113443515076,-0.00837941702299371,NA,0.02926956987513885,-0.00365182631415042,8260.604959630911,0.716312926997112,0.08421030393560007,NA,0.35559797040827923,0.03405126453029499,132680.55350029867,252023,234613,0,146743,238726,867
country_2026_01_27_19_52_58,Saint Barthelemy,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,2
country_2026_01_27_19_52_58,Saint Helena,NA,NA,NA,NA,NA,-36.30703209186422,NA,NA,NA,NA,NA,192.11874993308896,0,0,0,0,0,29
country_2026_01_27_19_52_58,Saint Kitts and Nevis,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,25
country_2026_01_27_19_52_58,Saint Lucia,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,14
country_2026_01_27_19_52_58,Saint Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Saint Pierre and Miquelon,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,29
country_2026_01_27_19_52_58,Saint Vincent and the Grenadines,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,31
country_2026_01_27_19_52_58,Samoa,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,437
country_2026_01_27_19_52_58,San Marino,0.052589234246148,0.00897691547870636,NA,0.00346101893319023,0.00232358250701636,0,0.34930015810487225,0.08119396326933706,NA,0.02752043931604836,0.00836943010642282,0,225,200,0,450,342,4
country_2026_01_27_19_52_58,Saudi Arabia,0.00803181399611592,-0.00160385217154948,NA,0.5301008448374632,-4.2850802919672e-4,-240.40476078709176,0.22293754034320015,0.15830353815262227,NA,1.6816578045844013,0.01531675453718042,23290.806423565788,20402789,2647427,0,89026,1149522,468662
country_2026_01_27_19_52_58,Senegal,-0.01801998875301448,0.00304251569472461,NA,0.00160338228300693,8.6267545954303e-4,-383.6221342472229,0.33317514188165803,0.04142121970386201,NA,0.0886149716966606,0.0067126618830204,5817.678351163072,2011539,1893162,0,506565,1985624,4231
country_2026_01_27_19_52_58,Seychelles,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,43
country_2026_01_27_19_52_58,Sierra Leone,-0.01308828613021279,0.00160445311023616,NA,-4.0623299317378e-4,8.5420563993607e-4,-1242.7574071678096,0.2390495188230883,0.03303047275004849,NA,0.01232982503823945,0.07456834238679479,51739.0663762648,702454,645581,0,257264,697368,15458
country_2026_01_27_19_52_58,Singapore,0.9733225000966892,-0.1276773075724757,NA,0.02861160702175564,-0.00937253867399977,-440304.5801526718,0.8903850650478193,0.10718738392746872,NA,0.0976310849121521,0.00839905656148217,1689301.249964503,808,172,0,153,1172,131
country_2026_01_27_19_52_58,Sint Maarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Slovakia,-0.06188707772332249,-0.00376481499086109,NA,0.02564313652145104,-4.7454327551026e-4,-522.5525981104652,2.8514037094508726,0.10649062991225024,NA,0.26224632693496536,0.01814290297651731,71777.19930980139,741383,710698,0,232040,735471,2752
country_2026_01_27_19_52_58,Slovenia,2.3794834645215235,-0.01011851937301616,NA,0.00534945402948859,-0.00964111801994327,-23304.760991207033,11.93226593556141,0.14905624329511252,NA,0.16771746591836015,0.08918966212063197,122614.9369392026,277464,259283,0,66433,279242,2502
country_2026_01_27_19_52_58,Solomon Islands,7.4915963235173e-4,5.0990662032882e-4,NA,NA,-0.00245875599324581,NA,0.01927974188406824,0.02415996979934937,NA,NA,0.3780892937279738,NA,99241,51284,0,0,98159,0
country_2026_01_27_19_52_58,Somalia,0.00254404746891917,0.0023767726563172,NA,1.8608444066627e-4,-1.4439234237379584e-5,-160.5009455979398,0.21263269572383328,0.11891518811631852,NA,0.00963299169374071,0.01180533433110714,10213.141542881964,6221359,5823671,0,398776,5473871,198816
country_2026_01_27_19_52_58,South Africa,0.10105592329130836,-0.00378157031128274,NA,0.00279583839223434,-0.00200962886803123,-17991.28038638105,1.391052043688096,0.05643346906914333,NA,0.0922340678638007,0.3003259611711498,409172.4678823998,14001751,13478100,0,1879474,13920680,284486
country_2026_01_27_19_52_58,South Georgia and the Islands,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,798
country_2026_01_27_19_52_58,South Korea,3.991476628943194,-0.02854575134005196,NA,-0.03522165864086886,-0.01741606031891415,-105012.0915114873,16.565186878517476,0.23743988815567477,NA,1.4203542360942878,0.53080086074577,1975571.3823649536,1032602,950243,0,494577,1026295,20675
country_2026_01_27_19_52_58,South Sudan,-0.04621194217329853,0.00646356866577552,NA,-1.4475220488791e-4,0.00162620336148206,-219.1775744826574,0.1910963206457241,0.03344727516146757,NA,0.0061647367846467,0.00624144405868223,13964.995877153557,6091027,5687109,0,287788,5994971,102205
country_2026_01_27_19_52_58,Spain,0.21811310845165427,-6.636283494478e-4,NA,0.0124971670233436,-2.168999648489e-4,-5481.8798806047,4.002384588184659,0.1071098183362303,NA,0.1359650214992406,0.0343975577594366,216863.0456509702,6408911,6131743,0,2559973,6380224,124293
country_2026_01_27_19_52_58,Spratly Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,Sri Lanka,0.19107731971834213,-0.00574598798951481,NA,0.00325521732335758,-0.00357736943703851,5205.296488508458,4.679644570548367,0.1355746584107864,NA,0.2983444532510776,0.0700497609517903,266671.2661363335,611238,542444,0,291936,598338,14837
country_2026_01_27_19_52_58,Sudan,0.00298835464919442,0.00546966529274308,NA,5.5605960217412e-4,-3.514313549815e-4,-745.5660323013481,0.1722804591350445,0.14694589479481612,NA,0.00514307753058761,0.0183598783046914,183900.98242216435,19323111,9395901,0,2842492,8588715,284694
country_2026_01_27_19_52_58,Suriname,0.01337451682033059,-0.00229740416544064,NA,-0.00522431928786324,-2.3322790075431e-4,-2.733485760207149,0.3647513243301123,0.04614108236138239,NA,0.01596714701675864,0.00178397227208835,254.20317941528648,1471664,1404441,0,8161,1448812,18296
country_2026_01_27_19_52_58,Sweden,1.5541132040868928,-0.01738332652841775,NA,0.06795166592257619,-0.00499888560403781,-8550.988240710161,7.9193367918009345,0.14466735370207934,NA,0.6108480360810232,0.14223366190880865,84278.68830115335,1210504,1056681,0,433975,1111764,99921
country_2026_01_27_19_52_58,Switzerland,-0.216084584146057,-0.00573709262338859,NA,0.17775125419963975,-0.00574708649355145,-7292.966537112523,5.741210917763701,0.11466649780998028,NA,1.1679518485104514,0.02687983284714986,327185.5438268821,591632,554331,0,98818,562181,10549
country_2026_01_27_19_52_58,Syria,0.0038240264875659,1.9745704202882e-4,NA,0.05081383715053798,0.00114997603805551,823.3097687433133,1.3380328219371955,0.1645233341632269,NA,0.25982911947682613,0.00910396967630962,103190.51920830652,2150056,967971,0,308188,1257968,24302
country_2026_01_27_19_52_58,Ṣo Tom̩ and Principe,0,NA,NA,NA,-0.00393619106314276,-1738.0054290254238,0,NA,NA,NA,0.01323031415499052,17812.7604403033,1334,0,0,0,1416,118
country_2026_01_27_19_52_58,Taiwan,0.00989674759892922,-0.00392978672388042,NA,0.17546709336472058,-0.00563471444509179,-56592.615729832825,0.10786422557104576,0.02900900283139318,NA,2.4679180694281384,0.2157281150936733,1007773.0193671044,249446,232985,0,94412,356528,8913
country_2026_01_27_19_52_58,Tajikistan,-0.0120281666433742,0.00172466610924794,NA,0.02286778812548501,9.0274378147215e-4,-1640.1448527996922,0.8861955507973388,0.10581147921884888,NA,0.25151063196651413,0.01090767743013612,50548.33763516276,1799581,1656641,0,306692,1214963,25985
